,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2410,Harbord,43.66151215,-79.41439133503991,Royal Boonsik 로얄분식,43.6642572852485,-79.4151937693211,Korean Restaurant
2411,Harbord,43.66151215,-79.41439133503991,Toronto Fringe Festival HQ,43.66449834421774,-79.41159026775993,Indie Theater
2412,Harbord,43.66151215,-79.41439133503991,Japanhako,43.663811,-79.417655,Japanese Restaurant
2413,Harbord,43.66151215,-79.41439133503991,Kops Records,43.664841256488316,-79.41280978681525,Record Shop
2414,Harbord,43.66151215,-79.41439133503991,Baskin-Robbins,43.6636942404216,-79.4183474779129,Ice Cream Shop
2415,Harbord,43.66151215,-79.41439133503991,Echo Karaoke,43.663732,-79.417285,Karaoke Bar
2416,Harbord,43.66151215,-79.41439133503991,TD Canada Trust,43.6651707607859,-79.41221452788795,Bank
2417,Harbord,43.66151215,-79.41439133503991,Jangwon 장원,43.66377096454114,-79.41771291322172,Korean Restaurant
2418,Harbord,43.66151215,-79.41439133503991,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696,Korean Restaurant
2419,Harbord,43.66151215,-79.41439133503991,Trainers Fitness,43.664172766723645,-79.41101473334564,Gym
2420,Harbord,43.66151215,-79.41439133503991,Randolph Theatre,43.66356864321856,-79.4107208176825,Theater
2421,Harbord,43.66151215,-79.41439133503991,Coda,43.6651165547671,-79.41139171478466,Nightclub
2422,Harbord,43.66151215,-79.41439133503991,The Owl | Boo Ung Ee,43.66380919935762,-79.41745422069958,Korean Restaurant
2423,Harbord,43.66151215,-79.41439133503991,Roll House 원 짜장면집,43.66430427992619,-79.41528615921186,Korean Restaurant
2424,Harbord,43.66151215,-79.41439133503991,Subway,43.66339478263773,-79.41853365539214,Sandwich Place
2425,Harbord,43.66151215,-79.41439133503991,Pour Boy,43.66430240477133,-79.4160915098421,Pub
2426,Harbord,43.66151215,-79.41439133503991,Krispy Kreme Doughnut Café,43.66170527435351,-79.40825918828716,Donut Shop
2427,Harbord,43.66151215,-79.41439133503991,KFC,43.6644,-79.4147,Fast Food Restaurant
2428,Harbord,43.66151215,-79.41439133503991,OJJJ's Variety,43.66055745092745,-79.41291495307885,Grocery Store
2429,Harbord,43.66151215,-79.41439133503991,Clinton's,43.66367961628134,-79.41730218307194,Bar
2430,Harbord,43.66151215,-79.41439133503991,Poop Café,43.66377776016274,-79.41765961253083,Café
2431,Harbord,43.66151215,-79.41439133503991,Euclid Avenue Parkette,43.65950365023226,-79.41432756336151,Park
2432,Harbord,43.66151215,-79.41439133503991,Home Of Hot Taste,43.664207,-79.41558,Fried Chicken Joint
2433,Harbord,43.66151215,-79.41439133503991,Healey Willan Park,43.659312417602045,-79.41304056591268,Park
2434,Harbord,43.66151215,-79.41439133503991,Art Eggleton Park,43.65932245685878,-79.41826297056014,Park
2435,Harbord,43.66151215,-79.41439133503991,Three Star Variety,43.659919379263016,-79.40908535301524,Convenience Store
2436,Runnymede,43.6517026,-79.4759978,Bread & Roses Bakery Cafe,43.651194318292276,-79.47665677628656,Bakery
2437,Runnymede,43.6517026,-79.4759978,Baka Gallery Cafe,43.65103966439781,-79.47760530158712,Café
2438,Runnymede,43.6517026,-79.4759978,Starbucks,43.651395,-79.47599,Coffee Shop
2439,Runnymede,43.6517026,-79.4759978,Zaza Espresso Bar & Gelato,43.65110626640462,-79.4777101044724,Café
2440,Runnymede,43.6517026,-79.4759978,DAVIDsTEA,43.650380014739355,-79.47881908403849,Tea Room
2441,Runnymede,43.6517026,-79.4759978,Queen's Pasta Café,43.65070658803776,-79.47797787214411,Italian Restaurant
2442,Runnymede,43.6517026,-79.4759978,Yogurty's,43.651228146043934,-79.4755243018108,Frozen Yogurt Shop
2443,Runnymede,43.6517026,-79.4759978,New Balance,43.65095377580209,-79.4773976977124,Shoe Store
2444,Runnymede,43.6517026,-79.4759978,Shakey's Original Bar & Grill,43.6507708866875,-79.47758071386558,Gastropub
2445,Runnymede,43.6517026,-79.4759978,Bloor & Kennedy Flower Shop,43.65142711461149,-79.47529492449927,Flower Shop
2446,Runnymede,43.6517026,-79.4759978,Simply Thai,43.65078180371,-79.47760089101641,Thai Restaurant
2447,Runnymede,43.6517026,-79.4759978,COBS Bread,43.651347693482606,-79.4756394651729,Bakery
2448,Runnymede,43.6517026,-79.4759978,Max's Market,43.65052462233729,-79.47914453187883,Gourmet Shop
2449,Runnymede,43.6517026,-79.4759978,Hot Oven Bakery,43.651155311711776,-79.47656563536279,Bakery
2450,Runnymede,43.6517026,-79.4759978,Lit Cafe + Bar,43.651378942423236,-79.47538026986466,Coffee Shop
2451,Runnymede,43.6517026,-79.4759978,Ali Baba's,43.65100956228928,-79.4771792559058,Falafel Restaurant
2452,Runnymede,43.6517026,-79.4759978,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
2453,Runnymede,43.6517026,-79.4759978,Bukhara indian cuisine,43.65110529992475,-79.47710362509072,Indian Restaurant
2454,Runnymede,43.6517026,-79.4759978,Global Pet Food,43.65248625779149,-79.47046408794637,Pet Store
2455,Runnymede,43.6517026,-79.4759978,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
2456,Runnymede,43.6517026,-79.4759978,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
2457,Runnymede,43.6517026,-79.4759978,LCBO,43.651707310433466,-79.47427796129955,Liquor Store
2458,Runnymede,43.6517026,-79.4759978,The Works Gourmet Burger Bistro,43.650735,-79.47744,Restaurant
2459,Runnymede,43.6517026,-79.4759978,Timothy's World Coffee,43.651525223699124,-79.47495742997707,Coffee Shop
2460,Runnymede,43.6517026,-79.4759978,RBC Royal Bank,43.650111,-79.480208,Bank
2461,Runnymede,43.6517026,-79.4759978,Souvlaki Hut,43.65154441668675,-79.47453931478424,Greek Restaurant
2462,Runnymede,43.6517026,-79.4759978,TD Canada Trust,43.651284593586276,-79.47659432888031,Bank
2463,Runnymede,43.6517026,-79.4759978,Tim Hortons,43.65196934177635,-79.47351872923718,Coffee Shop
2464,Runnymede,43.6517026,-79.4759978,Swan & Firkin,43.651217856234474,-79.47580613516895,Pub
2465,Runnymede,43.6517026,-79.4759978,Java Joe's,43.650424,-79.479755,Café
2466,Runnymede,43.6517026,-79.4759978,Pizza Pizza,43.650891010950225,-79.47713449187698,Pizza Place
2467,Runnymede,43.6517026,-79.4759978,Pizza Hut,43.652272,-79.471873,Pizza Place
2468,Runnymede,43.6517026,-79.4759978,Shoppers Drug Mart,43.651105,-79.476428,Pharmacy
2469,Runnymede,43.6517026,-79.4759978,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
2470,Runnymede,43.6517026,-79.4759978,Second Cup,43.650136727534054,-79.48079476951547,Café
2471,Runnymede,43.6517026,-79.4759978,System Fitness,43.652348322402425,-79.47126007281913,Gym
2472,Runnymede,43.6517026,-79.4759978,Swansea School of Dance,43.64807706026409,-79.47900494041677,Dance Studio
2473,Runnymede,43.6517026,-79.4759978,Retrofit Pilates,43.647948823562515,-79.47905374028939,Pilates Studio
2474,Runnymede,43.6517026,-79.4759978,Koffea,43.650193,-79.481715,Coffee Shop
2475,Runnymede,43.6517026,-79.4759978,High Park Soccer Fields,43.64778790020899,-79.47299459298121,Soccer Field
2476,Swansea,43.64494,-79.478313,Rennie Park,43.64609833600449,-79.47451650534062,Park
2477,Swansea,43.64494,-79.478313,TTC Bus #77 Swansea,43.645188507037865,-79.47538437955026,Bus Line
2478,Swansea,43.64494,-79.478313,Windermere Roundabout,43.64230959660211,-79.47818019693726,Park
2479,Swansea,43.64494,-79.478313,Retrofit Pilates,43.647948823562515,-79.47905374028939,Pilates Studio
2480,Swansea,43.64494,-79.478313,Swansea School of Dance,43.64807706026409,-79.47900494041677,Dance Studio
2481,Swansea,43.64494,-79.478313,Rennie Park Rink,43.644299822716306,-79.47365960882213,Skating Rink
2482,Moore Park,43.6903876,-79.3832965,Pure Fitness,43.693006599930136,-79.38778127126965,Gym
2483,Moore Park,43.6903876,-79.3832965,Loring-Wyle Parkette,43.690270427217385,-79.3834375880377,Park
2484,Moore Park,43.6903876,-79.3832965,Moore Park Tennis Club,43.693289308734215,-79.38289953522846,Tennis Court
2485,Moore Park,43.6903876,-79.3832965,Moorevale Park,43.693609879336925,-79.38346507970056,Playground
2486,Summerhill East,43.6816776,-79.3905037,LCBO,43.68149682937831,-79.39126079276781,Liquor Store
2487,Summerhill East,43.6816776,-79.3905037,Boxcar Social,43.681749741301466,-79.39144664398965,Coffee Shop
2488,Summerhill East,43.6816776,-79.3905037,Waxon Waxbar,43.68282432653121,-79.39197051561601,Spa
2489,Summerhill East,43.6816776,-79.3905037,Terroni,43.67987011343499,-79.3905246388595,Italian Restaurant
2490,Summerhill East,43.6816776,-79.3905037,Manipedi Spa,43.68262591427311,-79.39187908813057,Spa
2491,Summerhill East,43.6816776,-79.3905037,nutbar,43.682810954698965,-79.39194466929969,Vegetarian / Vegan Restaurant
2492,Summerhill East,43.6816776,-79.3905037,kibo sushi house,43.68272679006777,-79.39227003229884,Sushi Restaurant
2493,Summerhill East,43.6816776,-79.3905037,Toronto Lawn Tennis Club,43.68066694338894,-79.38855887912045,Athletics & Sports
2494,Summerhill East,43.6816776,-79.3905037,Greenhouse Juice Co,43.67910117808306,-79.39068555107286,Juice Bar
2495,Summerhill East,43.6816776,-79.3905037,Bar Centrale by Terroni,43.67990178371223,-79.39053550112058,Italian Restaurant
2496,Summerhill East,43.6816776,-79.3905037,The Rosedale Diner,43.68044818498832,-79.39081582817916,Wine Bar
2497,Summerhill East,43.6816776,-79.3905037,Quanto Basta,43.67877897000512,-79.39047205460909,Italian Restaurant
2498,Summerhill East,43.6816776,-79.3905037,Nadège Patisserie,43.68005737428314,-79.3907534626944,Dessert Shop
2499,Summerhill East,43.6816776,-79.3905037,Running Room,43.679645,-79.390319,Sporting Goods Shop
2500,Summerhill East,43.6816776,-79.3905037,freshii,43.678312427182085,-79.39010914133965,American Restaurant
2501,Summerhill East,43.6816776,-79.3905037,Harvest Wagon,43.68043251263005,-79.39066506419987,Gourmet Shop
2502,Summerhill East,43.6816776,-79.3905037,Staples Midtown Toronto,43.67960956849449,-79.39112573862076,Paper / Office Supplies Store
2503,Summerhill East,43.6816776,-79.3905037,Rebel House,43.67766092876885,-79.38993462266356,Bar
2504,Summerhill East,43.6816776,-79.3905037,Petite Thuet,43.680391088697284,-79.39079730549649,Bakery
2505,Summerhill East,43.6816776,-79.3905037,Asahi Sushi,43.6826855655929,-79.39227015276622,Sushi Restaurant
2506,Summerhill East,43.6816776,-79.3905037,Starbucks,43.67802,-79.39024,Coffee Shop
2507,Summerhill East,43.6816776,-79.3905037,Pantry,43.67817565348959,-79.3901412651251,Café
2508,Summerhill East,43.6816776,-79.3905037,David A. Balfour Park,43.68562946634291,-79.38807806508385,Park
2509,Summerhill East,43.6816776,-79.3905037,Room 2046,43.68325613345997,-79.39217402739426,Gift Shop
2510,Summerhill East,43.6816776,-79.3905037,Caffe Doria,43.67816801229545,-79.39015412339316,Café
2511,Summerhill East,43.6816776,-79.3905037,Avant Gout,43.67879714992955,-79.39027726202539,French Restaurant
2512,Summerhill East,43.6816776,-79.3905037,TD Canada Trust,43.67999849880842,-79.39101710915565,Bank
2513,Summerhill East,43.6816776,-79.3905037,The Beer Store,43.6802169,-79.390074,Beer Store
2514,Summerhill East,43.6816776,-79.3905037,Summerhill,43.68297580449009,-79.38912269014948,Neighborhood
2515,Summerhill East,43.6816776,-79.3905037,Olliffe,43.68000591134561,-79.39077261235796,Butcher
2516,Summerhill East,43.6816776,-79.3905037,Wylie's Neighbourhood Pub,43.68260408062608,-79.3919092842244,Thai Restaurant
2517,Summerhill East,43.6816776,-79.3905037,Shoppers Drug Mart,43.67775,-79.389572,Pharmacy
2518,Summerhill East,43.6816776,-79.3905037,Quail & Firkin,43.67843817952469,-79.39012118692806,Pub
2519,Summerhill East,43.6816776,-79.3905037,Pizza Hut,43.67798789051649,-79.39007417507186,Pizza Place
2520,Summerhill East,43.6816776,-79.3905037,Ultimate Athletics,43.681839188646606,-79.39155496538056,Gym / Fitness Center
2521,Summerhill East,43.6816776,-79.3905037,Advice From A Caterpillar,43.68027411883823,-79.390222282739,Kids Store
2522,Summerhill East,43.6816776,-79.3905037,Mephisto Toronto,43.68256779772277,-79.39186075222963,Shoe Store
2523,Summerhill East,43.6816776,-79.3905037,Peony Spa,43.68287482372347,-79.39194711729272,Building
2524,Summerhill East,43.6816776,-79.3905037,L'atelier,43.6821477133904,-79.39169571631669,Furniture / Home Store
2525,Summerhill East,43.6816776,-79.3905037,Longo's,43.67991843704157,-79.39174519688771,Grocery Store
2526,Summerhill East,43.6816776,-79.3905037,Summerhill Convenience,43.68383932196152,-79.39235253065928,Convenience Store
2527,Summerhill East,43.6816776,-79.3905037,Brown's Bistro on Woodlawn,43.68423643170831,-79.39182766444723,French Restaurant
2528,Summerhill East,43.6816776,-79.3905037,York Racquets Club,43.67940359476759,-79.39341528359463,Gym
2529,Summerhill East,43.6816776,-79.3905037,House of Tea,43.677281,-79.389686,Tea Room
2530,Kensington Market,43.6552136,-79.4022604,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
2531,Kensington Market,43.6552136,-79.4022604,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
2532,Kensington Market,43.6552136,-79.4022604,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
2533,Kensington Market,43.6552136,-79.4022604,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
2534,Kensington Market,43.6552136,-79.4022604,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
2535,Kensington Market,43.6552136,-79.4022604,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
2536,Kensington Market,43.6552136,-79.4022604,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
2537,Kensington Market,43.6552136,-79.4022604,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
2538,Kensington Market,43.6552136,-79.4022604,Little Pebbles,43.654883,-79.400264,Coffee Shop
2539,Kensington Market,43.6552136,-79.4022604,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
2540,Kensington Market,43.6552136,-79.4022604,The Planet Traveler,43.657202,-79.403568,Hostel
2541,Kensington Market,43.6552136,-79.4022604,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
2542,Kensington Market,43.6552136,-79.4022604,Cold Tea,43.65419313416817,-79.40107491108753,Bar
2543,Kensington Market,43.6552136,-79.4022604,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
2544,Kensington Market,43.6552136,-79.4022604,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
2545,Kensington Market,43.6552136,-79.4022604,Grey Gardens,43.653479,-79.401427,Wine Bar
2546,Kensington Market,43.6552136,-79.4022604,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
2547,Kensington Market,43.6552136,-79.4022604,Hooked,43.6545853262614,-79.40174629702895,Fish Market
2548,Kensington Market,43.6552136,-79.4022604,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
2549,Kensington Market,43.6552136,-79.4022604,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
2550,Kensington Market,43.6552136,-79.4022604,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
2551,Kensington Market,43.6552136,-79.4022604,Ozzy's Burger,43.65519064459841,-79.40261014020656,Burger Joint
2552,Kensington Market,43.6552136,-79.4022604,Café Pamenar,43.65667776586101,-79.402821713777,Café
2553,Kensington Market,43.6552136,-79.4022604,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
2554,Kensington Market,43.6552136,-79.4022604,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
2555,Kensington Market,43.6552136,-79.4022604,The Dirty Bird Chicken + Waffles,43.65461198283731,-79.40067408795788,Comfort Food Restaurant
2556,Kensington Market,43.6552136,-79.4022604,Big Fat Burrito,43.65607191076809,-79.40258445136877,Burrito Place
2557,Kensington Market,43.6552136,-79.4022604,Pancho's Bakery,43.654750233381165,-79.40210500607643,Bakery
2558,Kensington Market,43.6552136,-79.4022604,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
2559,Kensington Market,43.6552136,-79.4022604,Wanda's Pie in the Sky,43.656162824734984,-79.40263037274666,Bakery
2560,Kensington Market,43.6552136,-79.4022604,The Burgernator,43.65564188206897,-79.40244009529668,Burger Joint
2561,Kensington Market,43.6552136,-79.4022604,Hanabusa Cafe,43.654643265757464,-79.40062636492314,Café
2562,Kensington Market,43.6552136,-79.4022604,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
2563,Kensington Market,43.6552136,-79.4022604,Carmen's City Market,43.65764732156707,-79.40162631000557,Supermarket
2564,Kensington Market,43.6552136,-79.4022604,Trinity Common,43.65658951604609,-79.4027605130573,Bar
2565,Kensington Market,43.6552136,-79.4022604,Voodoo Child,43.65695821626081,-79.40546029795985,Café
2566,Kensington Market,43.6552136,-79.4022604,Blue Banana Market,43.65566895683622,-79.40255063337135,Furniture / Home Store
2567,Kensington Market,43.6552136,-79.4022604,Ronnie's Local 069,43.65510395092381,-79.40267546214012,Bar
2568,Kensington Market,43.6552136,-79.4022604,King's Cafe,43.65427040798248,-79.40189703859198,Vegetarian / Vegan Restaurant
2569,Kensington Market,43.6552136,-79.4022604,Kensington Brewing Company,43.65654075339515,-79.40268640008452,Brewery
2570,Kensington Market,43.6552136,-79.4022604,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
2571,Kensington Market,43.6552136,-79.4022604,The Embassy Bar,43.65430848069026,-79.40185164752451,Bar
2572,Kensington Market,43.6552136,-79.4022604,Thirsty and Miserable,43.65456533618983,-79.4015827891908,Beer Bar
2573,Kensington Market,43.6552136,-79.4022604,Nu Bügel,43.65554660380164,-79.40252785873975,Bagel Shop
2574,Kensington Market,43.6552136,-79.4022604,Grasshopper,43.65757329774803,-79.40215928821414,Vegetarian / Vegan Restaurant
2575,Kensington Market,43.6552136,-79.4022604,El Rey,43.652764,-79.400048,Cocktail Bar
2576,Kensington Market,43.6552136,-79.4022604,Bunner's Bake Shop,43.655655031503564,-79.40246748520138,Bakery
2577,Kensington Market,43.6552136,-79.4022604,Pizzeria Via Mercanti,43.65407077215065,-79.40192005863022,Italian Restaurant
2578,Kensington Market,43.6552136,-79.4022604,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
2579,Kensington Market,43.6552136,-79.4022604,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
2580,Kensington Market,43.6552136,-79.4022604,4 Life Natural Foods,43.6552749938635,-79.40237389544615,Farmers Market
